date,interval,hour,actual_net_kw,emergency_kw,forecast_00_kw,forecast_06_kw,forecast_12_kw,forecast_18_kw
2025-06-21,67,11.166666666666666,-3882.2551,0.0,-4198.673633333334,-3708.537575592228,,
2025-06-21,68,11.333333333333334,-4844.464999999999,0.0,-4195.1882000000005,-3637.804762224278,,
2025-06-21,69,11.5,-4475.5737,0.0,-4253.810166666665,-3629.182693181355,,
2025-06-21,70,11.666666666666666,-3953.3573000000006,0.0,-4356.801033333331,-3664.93274212769,,
2025-06-21,71,11.833333333333334,-4034.0325000000007,0.0,-4467.736499999999,-3708.6304874999987,,
2025-06-21,72,12.0,-4308.721599999999,0.0,-4450.685633333333,-3810.060745660522,-4010.932731019456,
2025-06-21,73,12.166666666666666,-4448.7403,0.0,-4415.489066666665,-3893.3481707235505,-4020.100064131796,
2025-06-21,74,12.333333333333334,-4454.452499999999,0.0,-4368.8736,-3965.21945438851,-4017.8650495079514,
2025-06-21,75,12.5,-4545.883300000001,0.0,-4339.159933333333,-4053.995192446002,-4032.547761866904,
2025-06-21,76,12.666666666666666,-4630.128100000001,0.0,-4341.353866666666,-4174.681084623263,-4079.153399548354,
2025-06-21,77,12.833333333333334,-4361.589999999999,0.0,-4336.1507,-4287.972334435446,-4118.376683620423,
2025-06-21,78,13.0,-3582.9478999999997,111.23795702104871,-3935.7659666666677,-3854.639415709201,-3694.1858570210484,
2025-06-21,79,13.166666666666666,-3492.3077000000008,0.0,-3571.7387333333327,-3457.6662724449848,-3306.3661837318436,
2025-06-21,80,13.333333333333334,-3751.597499999999,0.0,-3232.6149000000005,-3085.5987186845705,-2943.463047983135,
2025-06-21,81,13.5,-2865.5227999999993,0.0,-2820.609066666668,-2640.6512717169035,-2507.6905534890507,
2025-06-21,82,13.666666666666666,-2149.5168000000003,0.0,-2461.162533333333,-2248.265151955444,-2124.4895227114953,
2025-06-21,83,13.833333333333334,-2094.3499999999995,0.0,-2149.4991,-1903.6640828201132,-1789.0832961519263,
2025-06-21,84,14.0,-1893.9072999999999,0.0,-2143.7989166666666,-1802.242923957077,-1689.7741816698988,
2025-06-21,85,14.166666666666666,-1732.0658999999998,0.0,-2211.0858333333335,-1773.8106711294474,-1663.4630038273326,
2025-06-21,86,14.333333333333334,-1730.7474999999997,0.0,-2331.2089499999997,-1798.2163561121392,-1689.9984532575702,
2025-06-21,87,14.5,-1737.2093999999993,0.0,-2307.4667666666664,-1678.7584132573431,-1572.6786360582512,
2025-06-21,88,14.666666666666666,-1796.7965000000002,0.0,-2187.1596833333324,-1462.7371793971784,-1358.8035732071387,
2025-06-21,89,14.833333333333334,-1800.7824999999998,0.0,-2113.6287999999995,-1293.4936937499997,-1191.7140000000002,
2025-06-21,90,15.0,-1540.9204000000007,0.0,-1729.4242666666678,-1123.8606644969286,-1004.3803155097287,
2025-06-21,91,15.166666666666666,-1228.7289999999996,0.0,-1431.2772333333317,-1040.2865686951084,-903.1127320658975,
2025-06-21,92,15.333333333333334,-935.6000000000004,0.0,-1010.7011999999993,-834.2848521942542,-679.4244247539748,
2025-06-21,93,15.5,-543.9376999999995,0.0,-324.75606666666795,-362.91536288966813,-190.37498093345243,
2025-06-21,94,15.666666666666666,-163.97389999999996,0.0,245.31786666666812,-7.418350644963311,182.795600225822,
2025-06-21,95,15.833333333333334,162.02999999999997,0.0,674.1164000000003,206.80203278227805,414.6834081897889,
2025-06-21,96,16.0,471.4293,0.0,966.1237333333338,559.707933812065,744.0650714894755,
2025-06-21,97,16.166666666666668,619.2257999999999,0.0,980.6875666666658,635.1691971108423,795.9964081340777,
2025-06-21,98,16.333333333333332,635.4450000000002,0.0,970.4365999999998,685.8145656577155,823.1063760084323,
2025-06-21,99,16.5,692.5442,0.0,1562.9187333333348,1339.1919808082139,1452.9431232554746,
2025-06-21,100,16.666666666666668,657.7180999999994,0.0,1571.2267666666658,1408.3942823556138,1498.5996886442524,
2025-06-21,101,16.833333333333332,616.6875,0.0,1035.4268000000002,933.4876085899438,1000.1424019240367,
2025-06-21,102,17.0,855.7645999999996,0.0,1291.2160166666683,1221.0612796881273,1265.1124841650503,
2025-06-21,103,17.166666666666668,1276.77,0.0,1658.926933333331,1620.5557477686102,1641.9988480863321,
2025-06-21,104,17.333333333333332,1733.8074999999997,0.0,1790.6452500000005,1784.0567469439309,1782.8873983712147,
2025-06-21,105,17.5,2120.821,128.09706802912524,1991.316566666668,2016.5099100379932,1992.7239319708744,
2025-06-21,106,17.666666666666668,2293.9254999999994,47.83696160356999,2235.5207833333316,2292.495168634745,2246.0885383964296,
2025-06-21,107,17.833333333333332,2315.4100000000008,0.0,2502.1137,2590.8683531249994,2521.8372,
2025-06-21,108,18.0,2414.1542,0.0,2742.9510833333347,2816.898076084869,2759.0264422451364,2735.5592136996675
2025-06-21,109,18.166666666666668,2619.7485,0.0,2947.6977666666653,3006.836382319113,2960.1206839670513,2945.791677742587
2025-06-21,110,18.333333333333332,2890.0899999999997,0.0,3119.574449999999,3163.9039989028724,3128.340787623012,3123.1897925089493
2025-06-21,111,18.5,3180.7749999999996,0.0,3344.714733333334,3374.2345518884986,3349.8205095332733,3353.885811251213
2025-06-21,112,18.666666666666668,3512.7281000000003,0.0,3509.9860166666654,3524.695466344184,3511.4274001129106,3524.7458380967864
2025-06-21,113,18.833333333333332,3844.957499999999,160.1019738738214,3664.475199999999,3664.373666391138,3662.2485040948936,3684.8555261261777
2025-06-21,114,19.0,4004.9442,184.47182447627415,3800.832733333333,3800.6967419060334,3798.6688607447372,3820.4723755237255
2025-06-21,115,19.166666666666668,3703.4815,0.0,3825.8521666666666,3825.681148555421,3823.747704067039,3844.780531798201
2025-06-21,116,19.333333333333332,3293.4799999999996,0.0,3682.7925999999998,3682.586007828858,3680.7442630042156,3701.0379840706246
2025-06-21,117,19.5,3492.5253999999995,0.0,3567.1858333333325,3566.9431404041065,3565.190461627737,3584.775463426764
2025-06-21,118,19.666666666666668,3490.4325,3.5735586681362292,3469.8988666666664,3469.619566177806,3467.953419322126,3486.8589413318637
2025-06-21,119,19.833333333333332,3189.6199999999994,0.0,3506.94,3506.6236042949718,3505.0415509620184,3523.295728105263
2025-06-21,120,20.0,3348.2366,0.0,3809.9314999999997,3809.6270565107307,3808.1047670825255,3825.669371452643
2025-06-21,121,20.166666666666668,3725.1884,0.0,3890.9938,3890.7008572176383,3889.236074043167,3906.1371550537096
2025-06-21,122,20.333333333333332,3960.13,174.95870279676956,3770.5999999999995,3770.318123471965,3768.908674185607,3785.17129720323
2025-06-21,123,20.5,3881.8244999999997,0.0,3932.4897999999994,3932.218571685664,3930.8623659854366,3946.510649503418
2025-06-21,124,20.666666666666668,3513.6717,0.0,4058.3329999999996,4058.0720176507057,4056.7670441982145,4071.824195605694
