date,q42_total_cost_yuan,q42_planned_cost_yuan,q42_adjustment_cost_yuan,q42_emergency_cost_yuan,q42_emergency_energy_kwh,q42_minimum_soc_kwh,q43_total_cost_yuan,q43_planned_cost_yuan,q43_adjustment_cost_yuan,q43_emergency_cost_yuan,q43_emergency_energy_kwh,q43_minimum_soc_kwh,pi42_total_cost_yuan,pi42_planned_cost_yuan,pi42_adjustment_cost_yuan,pi42_emergency_cost_yuan,pi42_emergency_energy_kwh,pi42_minimum_soc_kwh,pi43_total_cost_yuan,pi43_planned_cost_yuan,pi43_adjustment_cost_yuan,pi43_emergency_cost_yuan,pi43_emergency_energy_kwh,pi43_minimum_soc_kwh
2025-02-25,53086.835941202706,52446.11686851937,0.0,640.7190726833337,182.02471666666668,1200.0,56234.074800596005,48853.07735634515,-1773.969640030008,9154.967084280865,2088.26675315381,1200.000000000002,53537.05890699796,52896.339834314625,0.0,640.7190726833344,182.024716666667,1200.0,57006.580955851285,49754.09866494176,-1902.4847933713409,9154.967084280863,2088.266753153809,1200.000000000001
2025-02-26,54900.30503942497,54403.688615533305,0.0,496.61642389166536,130.68621666666638,1200.0,56162.531444565626,45238.80941713037,2905.9739327638995,8017.74809467136,1820.6195991185286,1200.0000000000005,55009.37239148339,54526.58940259172,0.0,482.78298889166535,128.5228833333332,1200.0,56140.65745260792,45204.2190159983,2918.690341938261,8017.748094671362,1820.619599118529,1199.9999999999986
2025-02-27,54860.44907052833,53276.084242878336,0.0,1584.364827649998,320.8595166666664,1200.0,55743.68100671394,46424.01228573895,966.0471154693458,8353.621605505643,1777.4194582140892,1200.0000000000002,50588.448516853336,49206.08531824501,0.0,1382.3631986083294,287.81864999999937,1200.0,54365.2857583781,45047.584566297155,964.0795865753017,8353.621605505643,1777.419458214089,1199.9999999999993
2025-02-28,16923.147363093332,16531.780237401665,0.0,391.36712569166696,130.33951666666673,1200.0,18654.532135479847,12240.918005847221,124.07325366893123,6289.540875963694,1834.6647661884645,1199.9999999999964,18307.52674679333,17939.395635476663,0.0,368.131111316667,118.63076666666666,1200.0,18748.8930024164,12249.670751228889,123.75560535944416,6375.466645828069,1863.9909675073845,1200.0
2025-03-01,18195.366310663332,17213.405297013334,0.0,981.9610136499996,325.9043666666666,1200.0,20398.488887230236,14836.094150289326,-160.62353161198212,5723.018268552892,1504.3614347256043,1200.0000000000002,19774.88718738901,18810.93874165568,0.0,963.9484457333324,316.86644999999965,1200.0,18291.99421571202,13183.18903973513,-147.44287216862227,5256.24804814551,1411.265544741346,1199.9999999999993
2025-03-02,64360.4798371317,53356.66461684838,0.0,11003.815220283323,2222.828499999998,1200.0,61827.17102900706,53541.67224548703,216.77372112971742,8068.725062390311,1642.7373547513407,1200.0,61965.66584560751,51053.11365474085,0.0,10912.552190866656,2206.115849999998,1200.0,62273.290678739104,54216.22952250912,-11.663906160329816,8068.725062390311,1642.7373547513407,1200.000000000001
2025-03-03,64083.45136895947,51086.1343358928,0.0,12997.317033066669,2766.5550666666677,1200.0,63946.706532483346,55028.24194865555,-1396.2337794542427,10314.698363282036,2335.9925485364993,1200.0000000000005,63509.8697878229,51067.952551306225,0.0,12441.917236516672,2673.000233333335,1200.0,63744.94616023782,54719.94077196778,-1289.692975011991,10314.698363282032,2335.9925485364984,1200.0000000000018
2025-03-04,59000.4518598851,48534.28094746843,0.0,10466.17091241667,2689.6006666666676,1200.0,58161.02235373455,47479.87079699551,401.86309514243646,10279.288461596612,2492.6185444789726,1199.9999999999995,57804.52758290173,48001.52113316006,0.0,9803.006449741668,2561.4174833333336,1200.0,58177.489055477985,47485.33903210561,412.86156177577055,10279.28846159661,2492.618544478972,1199.9999999999995
2025-03-05,52267.995423726745,50785.790076393416,0.0,1482.20534733333,324.75098333333256,1200.0,58406.11281128217,49662.811748518245,-2122.1850554371513,10865.48611820107,2502.697033194155,1199.999999999999,51798.92018194124,50720.65709551624,0.0,1078.263086424999,243.74748333333298,1200.0,57099.60715287473,48314.764538940944,-2080.643504267292,10865.48611820107,2502.6970331941557,1199.999999999999
2025-03-06,52836.88507794663,50385.88401227996,0.0,2451.0010656666727,817.7764333333353,1200.0,52892.18277866507,46427.02417627888,773.2180072959559,5691.94059509024,1481.6011207880279,1199.9999999999995,50072.41360401985,47579.53701306984,0.0,2492.8765909500044,825.5264166666683,1200.0,52377.16272969085,45904.98385210216,780.2382824984473,5691.940595090241,1481.6011207880279,1200.0
2025-03-07,16479.796022395,16029.661379844998,0.0,450.1346425499997,187.67671666666644,1200.0,19382.28817001707,12894.872133729443,12.229249800741798,6475.1867864868855,2094.8782253557692,1200.0000000000007,18479.83642834284,18103.75902801784,0.0,376.0774003249985,161.48536666666593,1200.0,19547.52920027388,13041.622346322129,30.72006746486352,6475.1867864868855,2094.8782253557692,1200.0000000000005
2025-03-08,16227.633169631667,15736.659056565,0.0,490.97411306666663,177.55818333333337,1200.0,16141.346724066647,11274.209031296523,203.8921471046055,4663.24554566552,1531.0026800599176,1199.9999999999993,18269.403387847655,17787.27683740599,0.0,482.12655044166627,173.09309999999988,1200.0,16365.8202679381,11585.578417267221,116.99630500530213,4663.245545665575,1531.0026800599555,1200.0000000000005
2025-03-09,53265.6672150872,52660.352476062195,0.0,605.3147390250024,181.49706666666737,1200.0,57221.56408337172,47359.96292848534,-634.7442286220257,10496.345383508398,2545.8381353839777,1200.0,50862.66715549667,50285.505159446664,0.0,577.1619960500007,177.57996666666673,1200.0,56537.881878735905,46461.14438461952,-419.60788939201126,10496.345383508398,2545.8381353839777,1200.0
2025-03-10,56324.70223372097,54091.738592329304,0.0,2232.963641391666,722.8001333333335,1200.0,56255.37808498487,45392.84192428965,2866.1974462131802,7996.338714482046,2068.5954637142995,1200.0000000000005,54507.37352983,52239.59748923834,0.0,2267.776040591665,728.4321499999999,1200.0,54383.20167504386,44192.91472733999,2193.9482332218313,7996.338714482046,2068.5954637142986,1200.0000000000018
2025-03-11,52321.39203397794,51123.174296061276,0.0,1198.2177379166653,338.7963833333332,1200.0,55359.32892068988,39630.156567186,7432.404672308476,8296.767681195399,1912.1863573598139,1200.0000000000005,52090.44603823952,50939.47094252285,0.0,1150.9750957166655,329.94890000000015,1200.0,55012.09424955098,39261.41041712932,7453.916151226256,8296.767681195399,1912.1863573598139,1200.0000000000011
2025-03-12,48452.052257723764,46913.14638179877,0.0,1538.9058759249997,434.65421666666634,1200.0,51547.25708180001,44130.73055786904,388.3244862372154,7028.202037693747,1888.356387797262,1200.0000000000007,48015.484614870016,46491.95573962835,0.0,1523.528875241666,431.43569999999954,1200.0,51332.751060157185,43651.20660733366,653.342415129771,7028.202037693747,1888.3563877972622,1200.0000000000011
2025-03-13,56648.78726397433,48075.629739799326,0.0,8573.157524175003,1940.446366666668,1200.0,55844.843365966444,45989.49195842662,584.8036015477459,9270.54780599208,1974.8710292516853,1200.0000000000014,54433.20695607001,46409.62514342001,0.0,8023.581812650002,1835.8052333333342,1200.0,54576.1496908369,44920.134594747055,385.4672900977588,9270.547805992082,1974.8710292516862,1200.000000000001
2025-03-14,13897.319592692142,13368.605456192141,0.0,528.7141364999999,209.0598999999998,1200.0,15684.812671726651,10989.373371613889,1015.132373840377,3680.3069262723857,1261.1793640701208,1200.0000000000002,15084.19354685953,14666.560190534528,0.0,417.63335632500014,167.15816666666666,1200.0,15160.742086962404,10608.872996599865,1013.8368051427461,3538.032285219794,1182.575020974739,1199.9999999999977
2025-03-15,15027.792216697098,13609.599053155434,0.0,1418.193163541664,518.1754999999991,1200.0,15553.678228035213,11183.305306573613,771.566507146317,3598.8064143152815,1102.8043763715161,1200.0,16621.06789490473,15504.729581446401,0.0,1116.338313458328,398.90104999999824,1200.0,16475.51601930422,12043.009592427788,772.2255939194548,3660.280832956979,1119.1981227445244,1200.0000000000005
2025-03-16,50957.43858785339,46836.90775766171,0.0,4120.530830191673,1139.773533333335,1200.0,52351.75615566086,44497.852263566805,1959.0358754093108,5894.86801668475,1501.2340924606342,1199.9999999999998,47388.54287220942,42790.05088618442,0.0,4598.491986025005,1248.8777000000014,1200.0,50387.57128563593,42530.6457859852,1962.0574829659836,5894.86801668475,1501.2340924606337,1199.9999999999998
2025-03-17,47746.928614895915,47051.82137042924,0.0,695.1072444666682,158.2341500000002,1200.0,51327.192929072364,38053.65434770305,950.8430743872966,12322.69550698202,2908.405932682198,1199.9999999999995,47996.542260630325,47354.173455205324,0.0,642.3688054250023,148.23723333333362,1200.0,51408.339852911886,38044.59267904767,1041.051666882194,12322.69550698202,2908.405932682198,1200.0
2025-03-18,49237.34757701301,46242.64884212134,0.0,2994.698734891668,681.9621833333339,1200.0,51079.99000867346,45889.97685533354,-2287.083602016126,7477.096755356058,1714.2174833016074,1200.0000000000002,48381.92456373433,45398.44224571766,0.0,2983.482318016666,680.2089333333332,1200.0,50393.208126694626,45165.58305703466,-2249.471685696091,7477.096755356058,1714.217483301608,1200.0000000000002
2025-03-19,44913.30825681524,42897.94818014024,0.0,2015.3600766749962,404.4412499999991,1200.0,47924.181201075306,35379.570907945345,4750.586193552478,7794.024099577481,2053.242873460974,1200.0,46540.353828176165,44636.0268236345,0.0,1904.3270045416646,383.0004499999996,1200.0,49022.46071632288,36511.627209914455,4716.809406830947,7794.024099577484,2053.242873460974,1200.0
2025-03-20,49580.78616556167,48199.82324140334,0.0,1380.9629241583316,336.19951666666634,1200.0,57894.95049162292,43234.15453290859,792.3125796001384,13868.483379114186,3395.273732810856,1200.0,47170.81351313814,45789.85058897981,0.0,1380.9629241583311,336.1995166666662,1200.0,57659.09893263409,42775.97288689183,1014.6426666280765,13868.483379114186,3395.273732810856,1200.0
2025-03-21,14029.520179619072,13328.947535144074,0.0,700.5726444749986,315.98921666666644,1200.0,16053.777976327847,10566.979053768333,323.6277163040173,5163.171206255496,1698.8761023100733,1199.999999999999,14317.92603666371,13667.666914313704,0.0,650.2591223500062,299.4555333333343,1200.0,15476.8561541302,9993.825614551664,319.85933332303983,5163.171206255496,1698.8761023100735,1199.999999999999
2025-03-22,13991.734904864506,13706.787200122842,0.0,284.947704741664,137.69083333333245,1200.0,14979.116034094968,12403.513178291667,94.82889617969028,2480.773959623612,998.1762136297477,1199.9999999999968,16016.878393035002,15717.512936243334,0.0,299.36545679166693,139.70231666666683,1200.0,13865.495106902541,11326.830364556667,94.24903455928981,2444.4157077865834,988.4702449806796,1199.9999999999998
2025-03-23,48058.41919629883,45063.89370002384,0.0,2994.5254962749987,715.1084999999999,1200.0,48518.99705672143,43437.651621703524,-1796.3632030431504,6877.7086380610535,1490.8877020504192,1200.0000000000007,44564.74789933789,41870.40065884622,0.0,2694.3472404916656,655.0434333333333,1200.0,48246.74810660216,43175.12229424858,-1806.0828257074752,6877.7086380610535,1490.8877020504192,1200.0000000000007
2025-03-24,46309.01301647401,40922.04111218234,0.0,5386.971904291669,1224.4784833333338,1200.0,46020.26792995254,39406.1856730947,77.79768397043215,6536.284572887408,1790.8258279545842,1200.0000000000005,45976.354268886826,40979.23929031182,0.0,4997.114978575003,1153.291833333334,1200.0,46083.020240202124,39481.76652778626,64.96913952845607,6536.284572887408,1790.825827954584,1200.0000000000005
2025-03-25,47459.31511232711,44573.5581464521,0.0,2885.7569658750076,805.8061166666685,1200.0,53444.02162386103,45497.04188076416,-767.3760924438432,8714.355835540719,2311.098564636349,1199.9999999999998,44604.84785831642,41943.50616193308,0.0,2661.341696383338,762.6783833333343,1200.0,50467.65491607266,42511.915842820716,-758.6167622887702,8714.355835540715,2311.098564636348,1199.9999999999998
2025-03-26,41193.21627579221,40632.60449060888,0.0,560.6117851833367,183.4262500000005,1200.0,42101.66188443519,36478.66376286855,-154.28043767426945,5777.278559240916,1546.0907412657261,1199.9999999999998,43785.54016240868,43281.779566725345,0.0,503.76059568333574,175.3294333333335,1200.0,45598.8656766813,39648.19229326693,173.39482417344917,5777.278559240918,1546.0907412657266,1199.9999999999998
2025-03-27,44117.31443410501,43346.476889088335,0.0,770.8375450166686,309.56850000000054,1200.0,51679.817374098886,41171.66433265462,-942.2450302664574,11450.398071710726,2865.6851356388424,1200.0000000000005,41565.99547804841,40860.28657658174,0.0,705.7089014666685,292.46750000000054,1200.0,49230.16320503954,38673.82333894077,-894.0582056119541,11450.398071710726,2865.685135638843,1200.0
2025-03-28,13570.521749698024,12712.903091406359,0.0,857.6186582916655,291.28593333333293,1200.0,13700.200093300304,10437.480638162777,-32.537201580582604,3295.25665671811,1025.5031066851548,1199.9999999999993,14218.575475266663,13363.644144266666,0.0,854.9313309999986,289.9930166666663,1200.0,14462.753051864696,11096.673377167801,-32.60648620155652,3398.6861608984527,1057.6954699558669,1200.0000000000007
2025-03-29,12669.866128946169,12287.028523704503,0.0,382.837605241666,138.29576666666657,1200.0,14419.802367861965,10546.977652902775,529.0931038693956,3343.7316110897928,1039.8315196347053,1200.0000000000002,14953.921615994996,14591.298326519996,0.0,362.6232894749993,134.17806666666644,1200.0,14423.434045153066,10496.064048204164,529.073927621733,3398.29606932717,1056.262458130261,1199.9999999999968
2025-03-30,45197.517309395706,41290.983681187376,0.0,3906.533628208331,860.5387166666661,1200.0,49139.23857395893,39361.326549312114,-1995.7315379982742,11773.64356264509,3029.5651963761647,1199.9999999999998,42537.246989601656,38775.86439369332,0.0,3761.3825959083297,832.2602833333324,1200.0,48726.83061713095,38974.80624417241,-2021.6191896865505,11773.643562645088,3029.5651963761647,1199.9999999999998
2025-03-31,44264.33907745278,41052.87846541111,0.0,3211.460612041672,808.6478333333349,1200.0,48896.31048193731,34253.30391314642,5770.780911758725,8872.225657032173,2248.8070971617253,1200.0000000000007,42637.224319765366,39525.4754761737,0.0,3111.748843591669,785.6178666666673,1200.0,47077.80640509361,32461.241471159236,5744.339276902196,8872.225657032173,2248.807097161725,1199.9999999999986
2025-04-01,49481.40963725568,39888.3012483465,0.0,9593.108388909186,2902.5567584339706,1200.0,47693.2654046995,42232.08611100925,-273.5712276009307,5734.75052129118,1578.613031087764,1200.000000000001,50566.01100723681,41014.311967669295,0.0,9551.699039567517,2900.6919917673026,1200.0,48434.712408991654,42955.38658751564,-255.42469981516427,5734.75052129118,1578.613031087764,1200.0000000000018
2025-04-02,59627.28484203109,38071.81701012185,0.0,21555.46783190924,5419.8052278694395,1200.0,48229.60636316056,40898.477099723954,962.2149091195631,6368.914354317041,1621.6457271733955,1200.0000000000027,58719.54197367927,36257.52254217799,0.0,22462.01943150128,5644.484750892333,1200.0,47653.27017892296,40249.467424219234,1034.8884003866942,6368.914354317039,1621.6457271733955,1200.0000000000018
2025-04-03,42028.51774812788,38734.95064822856,0.0,3293.5670998993264,859.7670479141896,1200.0,44876.41231809344,41446.65983327863,-1499.3808038954623,4929.133288710271,1326.60324149361,1200.000000000001,39775.42213777335,36587.02835868227,0.0,3188.3937790910763,837.0577652800102,1200.0,42611.20476752266,39203.639079264176,-1521.5676004517852,4929.133288710271,1326.6032414936103,1200.000000000001
2025-04-04,12795.211071076832,12194.048579713015,0.0,601.162491363817,270.72312161854876,1200.0,13474.678663805153,9505.710016869167,320.99787686726734,3647.9707700687172,1209.6660763735067,1200.0000000000002,14025.372441641572,13404.984037777755,0.0,620.3884038638171,282.75812161854884,1200.0,14177.875638305743,10211.439489084827,318.46537915219824,3647.9707700687172,1209.6660763735067,1199.9999999999998
2025-04-05,13748.747875731851,13628.637695175212,0.0,120.11018055663973,43.068800902942485,1200.0,19517.548472411676,10308.465271595276,668.733167935583,8540.350032880815,2887.584558601909,1200.0,14699.450303958189,14618.287862466459,0.0,81.16244149173019,22.943159966955363,1200.0,18832.936859898626,9613.10748577027,679.4793412475416,8540.350032880815,2887.5845586019104,1200.0
2025-04-06,42647.224414542936,38809.51144289145,0.0,3837.7129716514837,997.0679935140906,1200.0,45221.684418596466,39293.218627684684,545.4513519871946,5383.014438924583,1392.2459104671868,1200.0000000000014,39382.772938253926,35563.018048676226,0.0,3819.7548895777,995.1292861354702,1200.0,44657.03619795702,38743.52904042368,530.49271860876,5383.014438924583,1392.245910467187,1200.0000000000005
2025-04-07,39561.7764475687,37621.03070802234,0.0,1940.7457395463566,589.0985864680047,1200.0,42610.00614366058,31825.2770759827,2709.9628022692013,8074.76626540868,2116.0658750193406,1200.0000000000018,39963.80695192363,37999.37488602912,0.0,1964.4320658945107,592.8984059112773,1200.0,42416.29624771852,31636.1539963622,2705.3759859476363,8074.766265408682,2116.065875019341,1200.000000000002
2025-04-08,47118.60112346757,38766.07049218272,0.0,8352.530631284848,1726.9710238030598,1200.0,45738.84676528829,38378.977089682776,-1228.9352589878254,8588.804934593338,1959.5849654053782,1200.0000000000007,46530.5075368457,38590.33392638088,0.0,7940.173610464815,1629.5520964295567,1200.0,46161.09076254983,38812.22203038722,-1239.9362024307234,8588.80493459334,1959.5849654053786,1199.9999999999998
2025-04-09,47751.27592274335,41404.17660901333,0.0,6347.099313730016,1548.1590135692322,1200.0,46446.05898758722,38415.15827639774,1018.0024134408628,7012.898297748618,1739.436391226297,1200.0,45560.77366138348,39494.665528733414,0.0,6066.108132650067,1493.655879687514,1200.0,43937.292236713474,35903.61392887695,1020.7800100879102,7012.898297748615,1739.4363912262966,1200.0000000000036
2025-04-10,39473.61731534074,35891.41814094742,0.0,3582.1991743933277,799.2001037128078,1200.0,43990.99979100752,35708.157496874774,-276.2747372997763,8559.117031432523,1965.3200273845569,1200.0000000000005,40202.451308731164,36624.675972931276,0.0,3577.7753357998904,798.4107034931726,1200.0,44416.9018690962,36106.62830612824,-248.84346846456197,8559.117031432519,1965.3200273845562,1200.0000000000005
2025-04-11,13655.798650122668,12633.90420229691,0.0,1021.8944478257577,395.1832234395571,1200.0,16878.19541461475,9697.363531373332,503.3374123624325,6677.494470878985,2174.7153129100743,1199.9999999999945,13053.05202185813,12032.372492315706,0.0,1020.6795295424242,393.50284010622374,1200.0,17591.46859942669,10413.376542488611,500.59758605909764,6677.494470878984,2174.7153129100743,1200.0
2025-04-12,14557.56731035397,14087.041596755162,0.0,470.5257135988078,317.5624429548859,1200.0,13798.549116786497,10553.07732237361,-98.80928449376334,3344.28107890665,1194.4073664843054,1200.0000000000002,15202.58887038419,15045.653099380408,0.0,156.93577100378192,96.64243549303501,1200.0,11798.440839666506,8634.737444048613,-98.29908987190555,3262.002485489799,1151.6014856963259,1200.0
2025-04-13,41865.844012378955,39269.90859932435,0.0,2595.9354130546067,575.1273630660933,1200.0,45879.414037694885,35831.412525292624,1215.9416536818899,8832.059858720371,2178.1255016069153,1200.0000000000011,39735.60437898356,37137.897527859786,0.0,2597.706851123774,575.5820442953457,1200.0,46523.64307401432,36464.71096272236,1226.8722525715848,8832.059858720371,2178.1255016069144,1200.0000000000005
2025-04-14,40476.72293915795,36833.024222076456,0.0,3643.698717081498,878.8864238562072,1200.0,47366.27120739398,35573.05648107056,-952.9454711289027,12746.160197452313,3301.5773677459515,1200.0000000000005,39749.863761727385,36415.22308706418,0.0,3334.640674663203,808.9685297753268,1200.0,47167.67103681318,35349.22676975218,-927.7159303913049,12746.160197452307,3301.57736774595,1200.0000000000014
2025-04-15,39250.42536176994,36947.387074920014,0.0,2303.038286849928,537.3819615418588,1200.0,41308.307149294735,31463.156417474387,2657.7818859699346,7187.368845850411,1701.113847193034,1200.0000000000023,39997.418852841845,38206.48902129504,0.0,1790.9298315468077,423.13903699108613,1200.0,41501.82870239548,31662.107099097688,2652.3527574473765,7187.368845850417,1701.1138471930353,1200.0000000000005
2025-04-16,40397.578710971444,39490.5236271919,0.0,907.0550837795479,227.75304969204086,1200.0,45722.33666178952,35217.71016894834,1999.3446066318193,8505.281886209366,2178.3608461942385,1200.0000000000014,38820.52727780601,38020.436575625106,0.0,800.0907021809048,210.6227236653586,1200.0,44490.31573684863,33981.76714591912,2003.266704720134,8505.281886209377,2178.3608461942404,1200.0000000000005
2025-04-17,36745.970523934484,34898.59589517253,0.0,1847.3746287619517,598.2898132603225,1200.0,43002.380961197545,31620.783895490604,2872.688507145572,8508.908558561368,2025.2352273807683,1199.9999999999998,36110.63402028932,34256.47702031768,0.0,1854.1569999716398,586.8869930515775,1200.0,42782.21378421925,31436.653436234737,2836.6517894231524,8508.908558561365,2025.2352273807678,1199.9999999999998
2025-04-18,12692.221588024071,11999.795937267743,0.0,692.4256507563284,293.27299338411444,1200.0,16398.001956084758,9808.264611984167,136.41507965261377,6453.322264447977,2188.108194928661,1200.0,13773.907928426397,13095.753849888075,0.0,678.1540785383215,279.59371126813403,1200.0,16925.810860825226,10339.454105097833,133.03449127941536,6453.322264447977,2188.108194928661,1200.0
2025-04-19,13414.216193247797,13398.431787714315,0.0,15.784405533483197,5.374329429173713,1200.0,14105.269245322916,8669.472497086681,612.6522990426301,4823.144449193604,1523.8474892054933,1200.0000000000005,14606.360507742827,14606.360507742827,0.0,0.0,0.0,1200.0,14086.121179571528,8643.656380219742,619.3203501581838,4823.144449193603,1523.8474892054933,1200.0000000000005
2025-04-20,41557.67112264615,39876.63899729533,0.0,1681.0321253508162,389.4302542930017,1200.0,44987.3392329751,35265.21114991073,1385.0840102256875,8337.04407283869,2274.3660085595793,1200.0000000000002,36456.38489391165,34785.32082168583,0.0,1671.0640722258167,387.4240042930018,1200.0,41923.406744660984,32201.6412015812,1384.7214702410888,8337.044072838697,2274.3660085595807,1200.0000000000002
2025-04-21,36563.48678729154,35245.513898503224,0.0,1317.9728887883175,355.23527792875586,1200.0,42309.84603690558,33075.24943318941,-484.00008774311846,9718.59669145929,2680.666155192354,1199.9999999999995,37844.39792200534,36638.07206511702,0.0,1206.3258568883177,331.09537792875597,1200.0,42881.49896619067,33582.57645869753,-419.6741839661403,9718.596691459286,2680.666155192353,1199.999999999999
2025-04-22,45492.24623472884,32993.36760265508,0.0,12498.878632073756,3806.8665604322423,1200.0,44566.171743899315,31652.769733341014,3551.3484130372226,9362.05359752108,2590.0965332740716,1200.0,43875.97221486873,31463.1002744339,0.0,12412.871940434832,3773.108969950452,1200.0,42967.280662730336,30189.041095141696,3416.1859700675564,9362.05359752108,2590.096533274071,1200.0000000000002
2025-04-23,39199.83982306268,38358.266137770814,0.0,841.5736852918649,215.18808369892474,1200.0,41562.68876958866,30347.974709612572,4193.87249417988,7020.841565796211,1839.7661780902529,1200.0000000000002,39701.20706600371,38859.63338071185,0.0,841.5736852918649,215.18808369892474,1200.0,42764.31999153738,31624.63841834801,4118.840007393155,7020.841565796213,1839.7661780902533,1199.9999999999993
2025-04-24,34922.62799841924,33950.758058327636,0.0,971.8699400916025,230.78000608403397,1200.0,39927.6726463125,30270.60458828492,2286.454132428764,7370.613925598818,2156.2929656806878,1200.0,33733.63333462037,32955.02394096386,0.0,778.6093936565098,196.325569159898,1200.0,39451.82656982382,29702.22158260167,2285.6501592720697,7463.95482795008,2177.2207267668714,1202.7328744604154
2025-04-25,12126.089376830805,11903.204787897663,0.0,222.8845889331418,121.18877141899094,1200.0,12929.471250540022,9128.92780397111,237.60060406761062,3562.9428425013016,1332.913605672117,1200.0,12131.45328158684,11978.527518120729,0.0,152.92576346611077,84.85857698711249,1200.0,12839.314067556239,9064.9388981588,237.13312392947114,3537.242045467968,1301.3207390054504,1200.0
2025-04-26,12719.403552105374,12437.702437494085,0.0,281.70111461128914,97.19186396242205,1200.0,14556.69878681003,8973.392674848265,304.84887816266,5278.457233799105,1707.802949843168,1200.0,13367.231005155427,13093.511122463316,0.0,273.7198826921102,92.81378830735954,1200.0,13349.570991476938,7773.864058553707,297.2496991241261,5278.457233799105,1707.8029498431683,1200.0
2025-04-27,39997.83708318112,32498.977625196843,0.0,7498.859457984273,1734.0487735605475,1200.0,42808.836792890594,30789.749847148887,3071.6321022378797,8947.454843503829,2120.2666062840876,1199.9999999999998,38654.97761998083,31450.25988528548,0.0,7204.717734695355,1676.4246847255085,1200.0,42591.987745000995,30616.53422367764,3027.99867781952,8947.454843503827,2120.266606284087,1199.9999999999998
2025-04-28,56996.189783150156,32419.57701164254,0.0,24576.612771507618,6507.6766891402785,1200.0,42974.566244502035,35907.96630781,1972.727379218369,5093.872557473669,1186.3352204713185,1200.0000000000014,56831.82022745728,31117.163300984696,0.0,25714.656926472584,6724.880983714187,1200.0,42374.737034368736,35416.42196633019,1864.4425105648756,5093.872557473669,1186.3352204713185,1200.000000000001
2025-04-29,40167.987695762495,37031.96998996838,0.0,3136.0177057941187,747.2496214544348,1200.0,37819.68267898922,30288.008316453528,1626.1239958550075,5905.550366680685,1322.7960397390077,1200.0000000000005,40666.998619687976,37530.98091389386,0.0,3136.0177057941187,747.2496214544348,1200.0,37417.24643096357,29333.218868953827,2178.4771953290565,5905.550366680687,1322.796039739008,1200.0
2025-04-30,38849.005578241966,34739.38962663032,0.0,4109.615951611642,1068.937431712172,1200.0,43290.82665260958,29441.119896169443,531.3099123842752,13318.39684405586,3666.4534206004437,1199.9999999999995,37679.38893050857,33673.95058625071,0.0,4005.4383442578614,1040.1181717609475,1200.0,43320.24071583232,29474.909059440357,526.9348123361066,13318.396844055858,3666.4534206004446,1200.0000000000005
2025-05-01,47110.178208516954,32774.92885781708,0.0,14335.249350699876,3234.1458975276205,1200.0,52385.777837628135,30716.37063897358,3461.362857039138,18208.04434161542,4258.2211633434645,1199.999999999999,46335.97925889469,32077.092580861736,0.0,14258.886678032955,3199.134000615216,1200.0,51642.53395478465,30050.692593311105,3383.797019858124,18208.04434161542,4258.221163343464,1199.9999999999993
2025-05-02,21146.646801369698,11419.771297848798,0.0,9726.8755035209,2831.845328068206,1200.0,21741.207599115613,10357.42107131,470.154808684793,10913.63171912082,3121.367403583633,1200.0000000000007,20774.739806478283,11240.947857363357,0.0,9533.791949114928,2708.790594767491,1200.0,21854.604936583,10593.514862529444,443.89654306793864,10817.193530985618,3093.607418513052,1199.9999999999993
2025-05-03,18428.82788599794,11714.7388290805,0.0,6714.08905691744,1802.7267197600224,1200.0,19642.678690559624,9073.839185463054,1055.9679330668814,9512.871572029688,2561.0033388456895,1200.0,20294.14419975525,13828.96571527934,0.0,6465.178484475909,1617.1443832343816,1200.0,20058.339464472934,9504.843787790276,1040.6241046529694,9512.871572029688,2561.0033388456895,1200.0
2025-05-04,50384.49418415495,37754.02565399294,0.0,12630.468530162012,3583.5840591658034,1200.0,57236.79820746422,34840.39605917254,592.2845103336033,21804.11763795808,5634.865005162592,1200.0000000000018,45439.71114938162,32759.822037643396,0.0,12679.889111738219,3597.97177448812,1200.0,54792.25002787192,32337.21019130519,1004.5099368227072,21450.529899744022,5542.502978724644,1200.0
2025-05-05,51150.49359281932,39095.79711847814,0.0,12054.69647434118,2687.5828670327846,1200.0,51297.76609712918,34245.07061610029,1465.641814369613,15587.05366665927,3606.890300416394,1200.000000000001,51983.166446896175,40035.145550684094,0.0,11948.020896212081,2669.6427131667783,1200.0,51793.95409138317,34712.88189600768,1494.0185287162078,15587.053666659278,3606.8903004163953,1200.0000000000005
2025-05-06,51728.683423784736,36732.859786417685,0.0,14995.823637367048,3340.7288053840603,1200.0,52335.639602798794,30158.73422341577,6355.347045321887,15821.558334061134,3878.8344694444504,1200.0000000000002,50641.069688342155,35849.350777023385,0.0,14791.718911318772,3301.176000157491,1200.0,50739.444099231696,28646.352589697373,6271.533175473192,15821.558334061132,3878.8344694444495,1200.0000000000002
2025-05-07,58909.741428982335,36587.49275249803,0.0,22322.248676484305,4772.212680520739,1200.0,52022.998901119034,32994.120649680895,6280.630116217297,12748.248135220843,2911.28225277778,1200.0000000000002,57147.13450390678,35769.01367438556,0.0,21378.120829521224,4586.308276004821,1200.0,52593.208731404244,33671.43911365296,6173.5214825304465,12748.248135220845,2911.2822527777803,1200.0000000000002
